"s","design_x","design_y","description"
1,47,87,Crossable
1,47,88,Crossable
1,47,89,Crossable
,47,90,Shelf
,47,91,Shelf
,47,92,Shelf
1,47,93,Shelf
1,47,94,Shelf
3,47,95,Shelf
2,47,96,Crossable
1,47,97,Crossable
1,47,98,Crossable
2,47,99,Crossable
,47,100,Crossable
,47,101,Crossable
1,47,102,Crossable
,47,103,Crossable
1,47,104,Shelf
1,47,105,Shelf
1,47,106,Shelf
,47,107,Wall
,47,108,Wall
,48,1,Wall
,48,2,Wall
,48,3,Wall
,48,4,Wall
,48,5,Wall
,48,6,Shelf
,48,7,Shelf
,48,8,Crossable
,48,9,Crossable
1,48,10,Crossable
1,48,11,Crossable
1,48,12,Crossable
,48,13,Crossable
3,48,14,Crossable
1,48,15,Crossable
,48,16,Crossable
2,48,17,Crossable
3,48,18,Crossable
1,48,19,Crossable
,48,20,Crossable
1,48,21,Crossable
2,48,22,Crossable
2,48,23,Crossable
4,48,24,Crossable
10,48,25,Crossable
15,48,26,Crossable
11,48,27,Crossable
6,48,28,Crossable
9,48,29,Crossable
9,48,30,Crossable
6,48,31,Crossable
11,48,32,Crossable
3,48,33,Crossable
1,48,34,Crossable
,48,35,Crossable
1,48,36,Crossable
1,48,37,Crossable
1,48,38,Crossable
1,48,39,Crossable
4,48,40,Crossable
5,48,41,Crossable
1,48,42,Crossable
1,48,43,Crossable
,48,44,Crossable
,48,45,Crossable
1,48,46,Crossable
,48,47,Crossable
,48,48,Shelf
,48,49,Shelf
,48,50,Wall
,48,51,Wall
,48,52,Shelf
1,48,53,Shelf
1,48,54,Shelf
1,48,55,Crossable
1,48,56,Crossable
2,48,57,Crossable
,48,58,Crossable
,48,59,Crossable
,48,60,Crossable
1,48,61,Crossable
,48,62,Shelf
,48,63,Shelf
,48,64,Shelf
,48,65,Shelf
,48,66,Shelf
,48,67,Shelf
,48,68,Crossable
1,48,69,Crossable
,48,70,Crossable
,48,71,Crossable
,48,72,Crossable
1,48,73,Crossable
,48,74,Crossable
,48,75,Crossable
,48,76,Crossable
,48,77,Crossable
1,48,78,Crossable
,48,79,Crossable
2,48,80,Crossable
1,48,81,Crossable
3,48,82,Crossable
,48,83,Crossable
3,48,84,Crossable
1,48,85,Crossable
1,48,86,Crossable
1,48,87,Crossable
1,48,88,Crossable
1,48,89,Crossable
,48,90,Shelf
,48,91,Shelf
1,48,92,Shelf
1,48,93,Shelf
1,48,94,Shelf
1,48,95,Shelf
1,48,96,Crossable
2,48,97,Crossable
,48,98,Crossable
,48,99,Crossable
,48,100,Crossable
,48,101,Crossable
2,48,102,Crossable
,48,103,Crossable
,48,104,Shelf
1,48,105,Shelf
1,48,106,Shelf
,48,107,Wall
,48,108,Wall
,49,1,Wall
,49,2,Wall
,49,3,Wall
,49,4,Wall
,49,5,Wall
,49,6,Shelf
,49,7,Shelf
,49,8,Crossable
,49,9,Crossable
,49,10,Crossable
,49,11,Crossable
,49,12,Crossable
,49,13,Crossable
,49,14,Crossable
4,49,15,Crossable
5,49,16,Crossable
3,49,17,Crossable
1,49,18,Crossable
1,49,19,Crossable
,49,20,Crossable
2,49,21,Crossable
2,49,22,Crossable
1,49,23,Crossable
2,49,24,Crossable
2,49,25,Crossable
8,49,26,Crossable
6,49,27,Crossable
6,49,28,Crossable
8,49,29,Crossable
7,49,30,Crossable
4,49,31,Crossable
5,49,32,Crossable
1,49,33,Crossable
1,49,34,Crossable
3,49,35,Crossable
4,49,36,Crossable
4,49,37,Crossable
5,49,38,Crossable
13,49,39,Crossable
7,49,40,Crossable
7,49,41,Crossable
2,49,42,Crossable
6,49,43,Crossable
2,49,44,Crossable
1,49,45,Crossable
,49,46,Crossable
,49,47,Crossable
,49,48,Shelf
,49,49,Shelf
,49,50,Wall
,49,51,Wall
1,49,52,Shelf
1,49,53,Shelf
4,49,54,Shelf
3,49,55,Crossable
2,49,56,Crossable
3,49,57,Crossable
,49,58,Crossable
2,49,59,Crossable
1,49,60,Crossable
,49,61,Crossable
,49,62,Shelf
,49,63,Shelf
,49,64,Shelf
,49,65,Shelf
,49,66,Shelf
,49,67,Shelf
,49,68,Crossable
,49,69,Crossable
,49,70,Crossable
,49,71,Crossable
,49,72,Crossable
,49,73,Crossable
,49,74,Crossable
,49,75,Crossable
,49,76,Crossable
,49,77,Crossable
,49,78,Crossable
1,49,79,Crossable
1,49,80,Crossable
,49,81,Crossable
,49,82,Crossable
2,49,83,Crossable
,49,84,Crossable
2,49,85,Crossable
,49,86,Crossable
,49,87,Crossable
,49,88,Crossable
,49,89,Crossable
1,49,90,Shelf
,49,91,Shelf
,49,92,Shelf
,49,93,Shelf
,49,94,Shelf
2,49,95,Shelf
2,49,96,Crossable
,49,97,Crossable
,49,98,Crossable
1,49,99,Crossable
,49,100,Crossable
1,49,101,Crossable
2,49,102,Crossable
1,49,103,Crossable
3,49,104,Shelf
,49,105,Shelf
1,49,106,Shelf
,49,107,Wall
,49,108,Wall
,50,1,Wall
,50,2,Wall
,50,3,Wall
,50,4,Wall
,50,5,Wall
,50,6,Shelf
,50,7,Shelf
,50,8,Crossable
,50,9,Crossable
,50,10,Crossable
1,50,11,Crossable
,50,12,Crossable
,50,13,Crossable
,50,14,Crossable
2,50,15,Crossable
3,50,16,Crossable
1,50,17,Crossable
1,50,18,Crossable
,50,19,Crossable
,50,20,Crossable
1,50,21,Crossable
2,50,22,Crossable
1,50,23,Crossable
5,50,24,Crossable
8,50,25,Crossable
3,50,26,Crossable
10,50,27,Crossable
8,50,28,Crossable
12,50,29,Crossable
8,50,30,Crossable
9,50,31,Crossable
3,50,32,Crossable
4,50,33,Crossable
5,50,34,Crossable
6,50,35,Crossable
6,50,36,Crossable
5,50,37,Crossable
4,50,38,Crossable
7,50,39,Crossable
15,50,40,Crossable
15,50,41,Crossable
16,50,42,Crossable
2,50,43,Crossable
,50,44,Crossable
,50,45,Crossable
,50,46,Crossable
,50,47,Crossable
,50,48,Shelf
,50,49,Shelf
,50,50,Wall
,50,51,Wall
2,50,52,Shelf
1,50,53,Shelf
2,50,54,Shelf
3,50,55,Crossable
2,50,56,Crossable
2,50,57,Crossable
2,50,58,Crossable
,50,59,Crossable
1,50,60,Crossable
,50,61,Crossable
2,50,62,Shelf
,50,63,Shelf
,50,64,Shelf
,50,65,Shelf
1,50,66,Shelf
,50,67,Shelf
,50,68,Crossable
1,50,69,Crossable
1,50,70,Crossable
,50,71,Crossable
,50,72,Crossable
,50,73,Crossable
,50,74,Crossable
,50,75,Crossable
,50,76,Crossable
,50,77,Crossable
1,50,78,Crossable
1,50,79,Crossable
,50,80,Crossable
1,50,81,Crossable
1,50,82,Crossable
1,50,83,Crossable
1,50,84,Crossable
,50,85,Crossable
1,50,86,Crossable
,50,87,Crossable
,50,88,Crossable
,50,89,Crossable
,50,90,Shelf
1,50,91,Shelf
1,50,92,Shelf
4,50,93,Shelf
2,50,94,Shelf
5,50,95,Shelf
,50,96,Crossable
,50,97,Crossable
1,50,98,Crossable
2,50,99,Crossable
,50,100,Crossable
3,50,101,Crossable
4,50,102,Crossable
1,50,103,Crossable
2,50,104,Shelf
2,50,105,Shelf
1,50,106,Shelf
,50,107,Wall
,50,108,Wall
,51,1,Wall
,51,2,Wall
,51,3,Wall
,51,4,Wall
,51,5,Wall
,51,6,Shelf
,51,7,Shelf
,51,8,Crossable
,51,9,Crossable
,51,10,Crossable
,51,11,Crossable
,51,12,Crossable
1,51,13,Crossable
,51,14,Crossable
,51,15,Crossable
,51,16,Crossable
1,51,17,Crossable
1,51,18,Crossable
,51,19,Crossable
1,51,20,Crossable
1,51,21,Crossable
1,51,22,Crossable
1,51,23,Crossable
4,51,24,Crossable
5,51,25,Crossable
2,51,26,Crossable
7,51,27,Crossable
9,51,28,Crossable
8,51,29,Crossable
6,51,30,Crossable
3,51,31,Crossable
4,51,32,Crossable
3,51,33,Crossable
1,51,34,Crossable
1,51,35,Crossable
4,51,36,Crossable
1,51,37,Crossable
8,51,38,Crossable
6,51,39,Crossable
8,51,40,Crossable
4,51,41,Crossable
6,51,42,Crossable
1,51,43,Crossable
,51,44,Crossable
,51,45,Crossable
,51,46,Crossable
,51,47,Crossable
1,51,48,Shelf
1,51,49,Shelf
,51,50,Wall
3,51,51,Wall
1,51,52,Shelf
2,51,53,Shelf
2,51,54,Shelf
3,51,55,Crossable
1,51,56,Crossable
1,51,57,Crossable
1,51,58,Crossable
,51,59,Crossable
,51,60,Crossable
,51,61,Crossable
,51,62,Shelf
,51,63,Shelf
,51,64,Shelf
,51,65,Shelf
,51,66,Shelf
,51,67,Shelf
1,51,68,Crossable
,51,69,Crossable
1,51,70,Crossable
1,51,71,Crossable
,51,72,Crossable
,51,73,Crossable
,51,74,Crossable
1,51,75,Crossable
,51,76,Crossable
,51,77,Crossable
1,51,78,Crossable
,51,79,Crossable
1,51,80,Crossable
1,51,81,Crossable
,51,82,Crossable
,51,83,Crossable
,51,84,Crossable
1,51,85,Crossable
,51,86,Crossable
1,51,87,Crossable
,51,88,Crossable
,51,89,Crossable
,51,90,Shelf
,51,91,Shelf
1,51,92,Shelf
3,51,93,Shelf
8,51,94,Shelf
1,51,95,Shelf
1,51,96,Crossable
2,51,97,Crossable
2,51,98,Crossable
1,51,99,Crossable
,51,100,Crossable
1,51,101,Crossable
1,51,102,Crossable
2,51,103,Crossable
1,51,104,Shelf
2,51,105,Shelf
1,51,106,Shelf
,51,107,Wall
,51,108,Wall
,52,1,Wall
,52,2,Wall
,52,3,Wall
,52,4,Wall
,52,5,Wall
,52,6,Shelf
,52,7,Shelf
,52,8,Crossable
,52,9,Crossable
,52,10,Crossable
,52,11,Crossable
,52,12,Crossable
,52,13,Crossable
,52,14,Crossable
,52,15,Crossable
1,52,16,Crossable
,52,17,Crossable
,52,18,Crossable
,52,19,Crossable
,52,20,Crossable
1,52,21,Crossable
,52,22,Crossable
1,52,23,Crossable
1,52,24,Crossable
4,52,25,Crossable
2,52,26,Crossable
12,52,27,Crossable
6,52,28,Crossable
4,52,29,Crossable
6,52,30,Crossable
3,52,31,Crossable
,52,32,Crossable
,52,33,Crossable
1,52,34,Crossable
1,52,35,Crossable
2,52,36,Crossable
2,52,37,Crossable
3,52,38,Crossable
5,52,39,Crossable
8,52,40,Crossable
12,52,41,Crossable
8,52,42,Crossable
,52,43,Crossable
,52,44,Crossable
,52,45,Crossable
,52,46,Crossable
,52,47,Crossable
,52,48,Shelf
,52,49,Shelf
1,52,50,Wall
,52,51,Wall
,52,52,Shelf
1,52,53,Shelf
4,52,54,Shelf
1,52,55,Crossable
,52,56,Crossable
,52,57,Crossable
,52,58,Crossable
3,52,59,Crossable
,52,60,Crossable
,52,61,Crossable
,52,62,Shelf
1,52,63,Shelf
,52,64,Shelf
,52,65,Shelf
,52,66,Shelf
,52,67,Shelf
,52,68,Crossable
,52,69,Crossable
1,52,70,Crossable
2,52,71,Crossable
1,52,72,Crossable
,52,73,Crossable
,52,74,Crossable
,52,75,Crossable
,52,76,Crossable
,52,77,Crossable
,52,78,Crossable
,52,79,Crossable
1,52,80,Crossable
1,52,81,Crossable
,52,82,Crossable
4,52,83,Crossable
2,52,84,Crossable
,52,85,Crossable
,52,86,Crossable
1,52,87,Crossable
,52,88,Crossable
1,52,89,Crossable
1,52,90,Shelf
2,52,91,Shelf
1,52,92,Shelf
3,52,93,Shelf
4,52,94,Shelf
4,52,95,Shelf
,52,96,Crossable
2,52,97,Crossable
,52,98,Crossable
,52,99,Crossable
1,52,100,Crossable
,52,101,Crossable
3,52,102,Crossable
3,52,103,Crossable
2,52,104,Shelf
1,52,105,Shelf
2,52,106,Shelf
,52,107,Wall
,52,108,Wall
,53,1,Wall
,53,2,Wall
,53,3,Wall
,53,4,Wall
,53,5,Wall
,53,6,Shelf
,53,7,Shelf
,53,8,Crossable
,53,9,Crossable
,53,10,Crossable
,53,11,Crossable
,53,12,Crossable
,53,13,Crossable
1,53,14,Crossable
,53,15,Crossable
,53,16,Shelf
,53,17,Shelf
,53,18,Shelf
,53,19,Shelf
,53,20,Shelf
,53,21,Shelf
,53,22,Crossable
,53,23,Crossable
,53,24,Crossable
3,53,25,Crossable
4,53,26,Crossable
10,53,27,Crossable
11,53,28,Crossable
2,53,29,Crossable
1,53,30,Crossable
,53,31,Crossable
1,53,32,Crossable
,53,33,Shelf
1,53,34,Shelf
,53,35,Shelf
1,53,36,Shelf
1,53,37,Shelf
,53,38,Shelf
5,53,39,Crossable
4,53,40,Crossable
5,53,41,Crossable
,53,42,Crossable
2,53,43,Crossable
1,53,44,Crossable
,53,45,Crossable
,53,46,Crossable
,53,47,Crossable
,53,48,Shelf
,53,49,Shelf
1,53,50,Wall
2,53,51,Wall
,53,52,Shelf
2,53,53,Shelf
1,53,54,Shelf
3,53,55,Crossable
,53,56,Crossable
2,53,57,Crossable
,53,58,Crossable
,53,59,Crossable
,53,60,Crossable
1,53,61,Crossable
,53,62,Shelf
,53,63,Shelf
,53,64,Shelf
,53,65,Shelf
,53,66,Shelf
,53,67,Shelf
,53,68,Crossable
,53,69,Crossable
1,53,70,Crossable
,53,71,Crossable
1,53,72,Crossable
1,53,73,Crossable
1,53,74,Crossable
,53,75,Crossable
,53,76,Crossable
,53,77,Crossable
,53,78,Crossable
1,53,79,Crossable
1,53,80,Crossable
1,53,81,Crossable
1,53,82,Crossable
2,53,83,Crossable
3,53,84,Crossable
1,53,85,Crossable
,53,86,Crossable
,53,87,Crossable
1,53,88,Crossable
,53,89,Crossable
,53,90,Shelf
1,53,91,Shelf
,53,92,Shelf
1,53,93,Shelf
3,53,94,Shelf
2,53,95,Shelf
,53,96,Crossable
3,53,97,Crossable
1,53,98,Crossable
,53,99,Crossable
1,53,100,Crossable
1,53,101,Crossable
1,53,102,Crossable
1,53,103,Crossable
4,53,104,Shelf
6,53,105,Shelf
3,53,106,Shelf
1,53,107,Wall
,53,108,Wall
,54,1,Wall
,54,2,Wall
,54,3,Wall
,54,4,Wall
,54,5,Wall
,54,6,Shelf
,54,7,Shelf
,54,8,Crossable
,54,9,Crossable
,54,10,Crossable
,54,11,Crossable
,54,12,Crossable
1,54,13,Crossable
1,54,14,Crossable
1,54,15,Crossable
,54,16,Shelf
,54,17,Shelf
,54,18,Shelf
,54,19,Shelf
,54,20,Shelf
,54,21,Shelf
,54,22,Crossable
1,54,23,Crossable
,54,24,Crossable
3,54,25,Crossable
6,54,26,Crossable
8,54,27,Crossable
5,54,28,Crossable
3,54,29,Crossable
,54,30,Crossable
,54,31,Crossable
,54,32,Crossable
,54,33,Shelf
1,54,34,Shelf
,54,35,Shelf
,54,36,Shelf
,54,37,Shelf
,54,38,Shelf
,54,39,Crossable
6,54,40,Crossable
2,54,41,Crossable
1,54,42,Crossable
,54,43,Crossable
,54,44,Crossable
1,54,45,Crossable
,54,46,Crossable
,54,47,Crossable
,54,48,Shelf
1,54,49,Shelf
2,54,50,Wall
1,54,51,Wall
2,54,52,Shelf
1,54,53,Shelf
3,54,54,Shelf
1,54,55,Crossable
1,54,56,Crossable
1,54,57,Crossable
,54,58,Crossable
2,54,59,Crossable
,54,60,Crossable
,54,61,Crossable
,54,62,Shelf
,54,63,Shelf
,54,64,Shelf
,54,65,Shelf
,54,66,Shelf
,54,67,Shelf
,54,68,Crossable
1,54,69,Crossable
4,54,70,Crossable
,54,71,Crossable
,54,72,Crossable
,54,73,Crossable
,54,74,Crossable
,54,75,Crossable
,54,76,Crossable
,54,77,Crossable
,54,78,Crossable
,54,79,Crossable
1,54,80,Crossable
2,54,81,Crossable
4,54,82,Crossable
3,54,83,Crossable
2,54,84,Crossable
2,54,85,Crossable
,54,86,Crossable
1,54,87,Crossable
,54,88,Crossable
1,54,89,Crossable
,54,90,Shelf
1,54,91,Shelf
,54,92,Shelf
1,54,93,Shelf
1,54,94,Shelf
,54,95,Shelf
2,54,96,Crossable
2,54,97,Crossable
,54,98,Crossable
,54,99,Crossable
1,54,100,Crossable
1,54,101,Crossable
,54,102,Crossable
2,54,103,Crossable
2,54,104,Shelf
4,54,105,Shelf
3,54,106,Shelf
1,54,107,Wall
,54,108,Wall
,55,1,Wall
,55,2,Wall
,55,3,Wall
,55,4,Wall
,55,5,Wall
,55,6,Shelf
,55,7,Shelf
,55,8,Crossable
,55,9,Crossable
,55,10,Crossable
,55,11,Crossable
,55,12,Crossable
,55,13,Crossable
,55,14,Crossable
,55,15,Crossable
1,55,16,Shelf
,55,17,Shelf
,55,18,Shelf
,55,19,Shelf
,55,20,Shelf
,55,21,Shelf
,55,22,Crossable
,55,23,Crossable
,55,24,Crossable
1,55,25,Crossable
9,55,26,Crossable
6,55,27,Crossable
3,55,28,Crossable
2,55,29,Crossable
2,55,30,Crossable
1,55,31,Crossable
1,55,32,Crossable
,55,33,Shelf
,55,34,Shelf
,55,35,Shelf
,55,36,Shelf
1,55,37,Shelf
,55,38,Shelf
,55,39,Crossable
2,55,40,Crossable
,55,41,Crossable
,55,42,Crossable
,55,43,Crossable
1,55,44,Crossable
,55,45,Crossable
,55,46,Crossable
1,55,47,Crossable
,55,48,Shelf
,55,49,Shelf
,55,50,Wall
,55,51,Wall
3,55,52,Shelf
2,55,53,Shelf
1,55,54,Shelf
,55,55,Crossable
,55,56,Crossable
1,55,57,Crossable
,55,58,Crossable
,55,59,Crossable
1,55,60,Crossable
,55,61,Crossable
,55,62,Shelf
,55,63,Shelf
,55,64,Shelf
,55,65,Shelf
,55,66,Shelf
,55,67,Shelf
,55,68,Crossable
1,55,69,Crossable
1,55,70,Crossable
,55,71,Crossable
1,55,72,Crossable
1,55,73,Crossable
,55,74,Crossable
,55,75,Crossable
,55,76,Crossable
,55,77,Crossable
1,55,78,Crossable
,55,79,Crossable
1,55,80,Crossable
4,55,81,Crossable
3,55,82,Crossable
3,55,83,Crossable
5,55,84,Crossable
,55,85,Crossable
,55,86,Crossable
,55,87,Crossable
,55,88,Crossable
,55,89,Crossable
,55,90,Shelf
1,55,91,Shelf
,55,92,Shelf
2,55,93,Shelf
,55,94,Shelf
1,55,95,Shelf
1,55,96,Crossable
1,55,97,Crossable
,55,98,Crossable
,55,99,Crossable
1,55,100,Crossable
2,55,101,Crossable
2,55,102,Crossable
,55,103,Crossable
,55,104,Shelf
4,55,105,Shelf
3,55,106,Shelf
1,55,107,Wall
1,55,108,Wall
,56,1,Wall
,56,2,Wall
,56,3,Wall
,56,4,Wall
,56,5,Wall
,56,6,Shelf
,56,7,Shelf
,56,8,Crossable
,56,9,Crossable
,56,10,Crossable
1,56,11,Crossable
,56,12,Crossable
,56,13,Crossable
,56,14,Crossable
,56,15,Crossable
,56,16,Shelf
,56,17,Shelf
,56,18,Shelf
,56,19,Shelf
,56,20,Shelf
,56,21,Shelf
,56,22,Crossable
2,56,23,Crossable
3,56,24,Crossable
1,56,25,Crossable
7,56,26,Crossable
6,56,27,Crossable
4,56,28,Crossable
1,56,29,Crossable
1,56,30,Crossable
1,56,31,Crossable
1,56,32,Crossable
,56,33,Shelf
,56,34,Shelf
,56,35,Shelf
,56,36,Shelf
,56,37,Shelf
1,56,38,Shelf
3,56,39,Crossable
1,56,40,Crossable
,56,41,Crossable
1,56,42,Crossable
,56,43,Crossable
,56,44,Crossable
,56,45,Crossable
,56,46,Crossable
,56,47,Crossable
,56,48,Shelf
,56,49,Shelf
1,56,50,Wall
2,56,51,Wall
4,56,52,Shelf
2,56,53,Shelf
2,56,54,Shelf
,56,55,Crossable
5,56,56,Crossable
,56,57,Crossable
,56,58,Crossable
,56,59,Crossable
,56,60,Crossable
,56,61,Crossable
,56,62,Shelf
,56,63,Shelf
,56,64,Shelf
,56,65,Shelf
1,56,66,Shelf
1,56,67,Shelf
1,56,68,Crossable
1,56,69,Crossable
2,56,70,Crossable
,56,71,Crossable
,56,72,Crossable
1,56,73,Crossable
,56,74,Crossable
,56,75,Crossable
,56,76,Crossable
,56,77,Crossable
1,56,78,Crossable
,56,79,Crossable
,56,80,Crossable
1,56,81,Crossable
4,56,82,Crossable
4,56,83,Crossable
1,56,84,Crossable
2,56,85,Crossable
3,56,86,Crossable
,56,87,Crossable
1,56,88,Crossable
,56,89,Crossable
1,56,90,Shelf
,56,91,Shelf
,56,92,Shelf
1,56,93,Shelf
,56,94,Shelf
,56,95,Shelf
1,56,96,Crossable
1,56,97,Crossable
,56,98,Crossable
1,56,99,Crossable
,56,100,Crossable
2,56,101,Crossable
1,56,102,Crossable
1,56,103,Crossable
3,56,104,Shelf
6,56,105,Shelf
11,56,106,Shelf
2,56,107,Wall
,56,108,Wall
,57,1,Wall
,57,2,Wall
,57,3,Wall
,57,4,Wall
,57,5,Wall
,57,6,Shelf
,57,7,Shelf
,57,8,Crossable
1,57,9,Crossable
,57,10,Crossable
,57,11,Crossable
1,57,12,Crossable
1,57,13,Crossable
,57,14,Crossable
,57,15,Crossable
,57,16,Shelf
,57,17,Shelf
,57,18,Shelf
,57,19,Shelf
,57,20,Shelf
,57,21,Shelf
1,57,22,Crossable
2,57,23,Crossable
,57,24,Crossable
5,57,25,Crossable
2,57,26,Crossable
4,57,27,Crossable
1,57,28,Crossable
2,57,29,Crossable
1,57,30,Crossable
1,57,31,Crossable
1,57,32,Crossable
,57,33,Shelf
,57,34,Shelf
,57,35,Shelf
,57,36,Shelf
2,57,37,Shelf
2,57,38,Shelf
4,57,39,Crossable
2,57,40,Crossable
1,57,41,Crossable
,57,42,Crossable
,57,43,Crossable
,57,44,Crossable
,57,45,Crossable
,57,46,Crossable
,57,47,Crossable
,57,48,Shelf
1,57,49,Shelf
4,57,50,Wall
2,57,51,Wall
2,57,52,Shelf
1,57,53,Shelf
3,57,54,Shelf
2,57,55,Crossable
1,57,56,Crossable
1,57,57,Crossable
1,57,58,Crossable
,57,59,Crossable
1,57,60,Crossable
1,57,61,Crossable
,57,62,Shelf
,57,63,Shelf
,57,64,Shelf
,57,65,Shelf
,57,66,Shelf
,57,67,Shelf
,57,68,Crossable
,57,69,Crossable
1,57,70,Crossable
,57,71,Crossable
1,57,72,Crossable
1,57,73,Crossable
,57,74,Crossable
1,57,75,Crossable
,57,76,Crossable
,57,77,Crossable
,57,78,Crossable
,57,79,Crossable
1,57,80,Crossable
3,57,81,Crossable
7,57,82,Crossable
8,57,83,Crossable
5,57,84,Crossable
3,57,85,Crossable
2,57,86,Crossable
1,57,87,Crossable
,57,88,Crossable
1,57,89,Crossable
1,57,90,Shelf
,57,91,Shelf
2,57,92,Shelf
,57,93,Shelf
,57,94,Shelf
,57,95,Shelf
1,57,96,Crossable
1,57,97,Crossable
,57,98,Crossable
1,57,99,Crossable
,57,100,Crossable
,57,101,Crossable
2,57,102,Crossable
2,57,103,Crossable
2,57,104,Shelf
4,57,105,Shelf
12,57,106,Shelf
2,57,107,Wall
1,57,108,Wall
,58,1,Wall
,58,2,Wall
,58,3,Wall
,58,4,Wall
,58,5,Wall
,58,6,Shelf
,58,7,Shelf
,58,8,Crossable
,58,9,Crossable
,58,10,Crossable
2,58,11,Crossable
,58,12,Crossable
,58,13,Crossable
,58,14,Crossable
,58,15,Crossable
1,58,16,Shelf
,58,17,Shelf
,58,18,Shelf
,58,19,Shelf
,58,20,Shelf
,58,21,Shelf
1,58,22,Crossable
1,58,23,Crossable
4,58,24,Crossable
3,58,25,Crossable
2,58,26,Crossable
6,58,27,Crossable
2,58,28,Crossable
1,58,29,Crossable
1,58,30,Crossable
1,58,31,Crossable
,58,32,Crossable
,58,33,Shelf
,58,34,Shelf
,58,35,Shelf
1,58,36,Shelf
4,58,37,Shelf
2,58,38,Shelf
4,58,39,Crossable
4,58,40,Crossable
1,58,41,Crossable
1,58,42,Crossable
,58,43,Crossable
,58,44,Crossable
,58,45,Crossable
,58,46,Crossable
,58,47,Crossable
,58,48,Shelf
,58,49,Shelf
,58,50,Wall
1,58,51,Wall
3,58,52,Shelf
8,58,53,Shelf
,58,54,Shelf
,58,55,Crossable
,58,56,Crossable
,58,57,Crossable
1,58,58,Crossable
,58,59,Crossable
,58,60,Crossable
,58,61,Crossable
,58,62,Shelf
,58,63,Shelf
,58,64,Shelf
,58,65,Shelf
,58,66,Shelf
,58,67,Shelf
,58,68,Crossable
1,58,69,Crossable
2,58,70,Crossable
,58,71,Crossable
2,58,72,Crossable
,58,73,Crossable
,58,74,Crossable
,58,75,Crossable
,58,76,Crossable
,58,77,Crossable
,58,78,Crossable
1,58,79,Crossable
,58,80,Crossable
1,58,81,Crossable
2,58,82,Crossable
3,58,83,Crossable
6,58,84,Crossable
5,58,85,Crossable
4,58,86,Crossable
,58,87,Crossable
,58,88,Crossable
,58,89,Crossable
1,58,90,Shelf
,58,91,Shelf
,58,92,Shelf
,58,93,Shelf
,58,94,Shelf
,58,95,Shelf
,58,96,Crossable
,58,97,Crossable
1,58,98,Crossable
1,58,99,Crossable
2,58,100,Crossable
,58,101,Crossable
,58,102,Crossable
2,58,103,Crossable
1,58,104,Shelf
9,58,105,Shelf
6,58,106,Shelf
2,58,107,Wall
,58,108,Wall
,59,1,Wall
,59,2,Wall
,59,3,Wall
,59,4,Wall
,59,5,Wall
,59,6,Shelf
,59,7,Shelf
1,59,8,Crossable
,59,9,Crossable
,59,10,Crossable
,59,11,Crossable
,59,12,Crossable
,59,13,Crossable
,59,14,Crossable
,59,15,Crossable
,59,16,Shelf
,59,17,Shelf
,59,18,Shelf
,59,19,Shelf
,59,20,Shelf
,59,21,Shelf
1,59,22,Crossable
5,59,23,Crossable
2,59,24,Crossable
1,59,25,Crossable
5,59,26,Crossable
6,59,27,Crossable
1,59,28,Crossable
2,59,29,Crossable
,59,30,Crossable
,59,31,Crossable
,59,32,Crossable
,59,33,Shelf
,59,34,Shelf
,59,35,Shelf
2,59,36,Shelf
4,59,37,Shelf
7,59,38,Shelf
5,59,39,Crossable
3,59,40,Crossable
